ASVs	bremen	brake	bremerhaven	helgolandT	helgolandS
ASV_3436	0.0	0.0	0.0	0.0	21.7
ASV_3444	0.0	0.0	52.3	0.0	0.0
ASV_3458	21.0	67.3	150.3	6.0	0.0
ASV_3459	0.3	0.0	0.7	0.0	0.0
ASV_3469	0.0	0.0	1.0	1.0	0.0
ASV_3487	0.0	0.0	0.0	7.7	0.0
ASV_3490	0.3	0.0	0.0	0.0	0.0
ASV_3528	1.0	0.0	0.0	0.0	0.0
ASV_3529	0.0	0.0	0.0	1.7	0.0
ASV_3556	0.0	0.0	0.0	3.7	0.0
ASV_3559	0.0	0.0	0.0	0.0	4.7
ASV_3569	0.0	0.0	0.0	1.0	0.0
ASV_3574	12.3	3.7	18.3	0.0	0.0
ASV_3579	0.3	0.3	0.0	0.0	0.0
ASV_3583	0.0	0.3	0.3	0.0	0.0
ASV_3594	1.0	0.0	0.0	0.0	0.0
ASV_3595	5.3	0.0	0.0	0.0	0.0
ASV_3600	0.0	0.0	0.0	1.3	0.0
ASV_3601	0.0	0.0	0.0	0.0	0.7
ASV_3633	0.0	0.0	0.0	0.0	8.0
ASV_3634	33.7	0.0	0.0	0.0	0.0
ASV_3639	10.0	6.0	1.0	0.0	0.0
ASV_3640	0.0	0.0	0.0	0.0	0.3
ASV_3642	0.0	0.0	0.0	0.7	0.0
ASV_3669	0.0	0.3	0.0	0.0	0.0
ASV_3682	0.0	0.0	0.0	1.0	0.0
ASV_3684	0.0	0.3	0.0	0.0	0.0
ASV_3700	0.0	0.0	0.0	0.0	3.0
ASV_3713	0.0	0.0	0.0	1.3	0.0
ASV_3724	0.0	0.0	0.0	0.7	0.0
ASV_3731	0.0	0.0	0.3	0.0	0.0
ASV_3747	0.0	0.0	0.0	0.3	0.0
ASV_3751	0.0	0.0	0.0	0.0	0.3
ASV_3754	0.0	0.0	0.0	1.0	0.7
ASV_3763	0.0	0.0	0.0	0.7	12.0
ASV_3770	0.0	0.0	0.0	2.0	0.0
ASV_3790	0.0	0.0	0.0	0.0	1.3
ASV_3792	0.0	0.0	0.0	0.0	0.7
ASV_3794	0.3	0.0	0.3	0.0	0.0
ASV_3807	1.7	0.3	1.0	0.0	0.0
ASV_3817	0.0	0.0	0.0	0.0	1.7
ASV_3827	0.0	0.0	0.0	1.0	0.3
ASV_3850	0.0	0.0	0.0	0.0	1.0
ASV_3851	0.0	0.0	0.0	0.0	1.7
ASV_3859	0.0	0.0	1.7	0.0	0.0
ASV_3877	0.0	0.0	0.0	1.7	0.0
