ASVs	bremen	brake	bremerhaven	helgolandT	helgolandS
ASV_7977	2.00	8.83	0.83	0.00	0.00
ASV_7980	0.00	0.00	0.33	0.00	0.00
ASV_7984	0.17	0.17	0.00	0.00	0.00
ASV_7990	0.00	0.00	0.33	0.00	0.00
ASV_8013	0.00	0.17	0.00	0.00	0.00
ASV_8014	1.17	0.00	0.00	0.00	0.00
ASV_8015	0.00	0.00	0.33	0.00	0.00
ASV_8025	0.00	0.00	0.00	0.00	2.00
ASV_8045	0.00	0.00	0.00	0.17	1.00
ASV_8047	17.00	33.17	9.17	0.00	0.00
ASV_8053	0.00	0.00	0.00	0.00	0.00
ASV_8063	0.00	0.17	0.17	0.00	0.00
ASV_8095	1.17	8.50	0.00	0.00	0.00
ASV_8105	0.00	0.00	0.00	0.00	0.00
ASV_8109	0.00	0.00	0.00	0.00	0.00
ASV_8114	0.00	0.50	0.00	0.00	0.00
ASV_8141	0.33	0.67	0.00	0.00	0.00
ASV_8145	0.00	0.00	1.00	0.00	0.00
ASV_8161	0.00	0.00	0.00	0.00	3.00
ASV_8166	0.00	0.17	0.00	0.00	0.00
ASV_8177	0.00	0.00	0.00	0.00	1.00
ASV_8178	0.00	2.67	0.00	0.00	0.00
ASV_8183	0.00	0.00	0.00	0.17	0.00
ASV_8187	0.00	0.17	0.00	0.00	0.00
ASV_8219	0.83	0.00	6.00	9.17	0.00
ASV_8231	0.00	0.17	0.00	0.00	0.00
ASV_8245	3.33	0.17	0.00	0.00	0.00
ASV_8246	0.00	0.00	0.00	1.33	0.00
ASV_8249	0.00	0.00	1.33	0.00	0.00
ASV_8256	0.00	0.33	0.00	0.00	0.00
ASV_8261	0.67	4.00	0.00	0.00	0.00
ASV_8265	0.00	1.83	0.00	0.00	0.00
ASV_8279	0.00	0.00	0.33	0.00	0.00
ASV_8288	0.00	0.00	0.17	0.00	0.00
ASV_8293	0.00	0.00	0.50	0.83	0.00
ASV_8308	1.00	1.67	0.17	0.00	0.00
ASV_8309	2.17	5.83	0.67	0.00	0.00
ASV_8312	0.00	0.00	0.00	0.00	0.00
ASV_8314	0.00	0.00	0.00	0.00	1.00
ASV_8327	0.00	1.00	0.00	0.00	0.00
ASV_8331	0.00	0.00	0.00	0.17	0.00
ASV_8340	0.00	0.00	0.00	1.50	0.00
ASV_8341	0.17	0.00	0.00	0.00	0.00
ASV_8356	0.00	0.00	0.00	0.17	0.00
ASV_8360	0.00	0.17	0.00	0.00	0.00
ASV_8374	0.17	0.17	0.00	0.00	0.00
ASV_8381	0.00	0.17	0.00	0.00	0.00
ASV_8382	0.00	0.00	0.00	13.00	2.00
ASV_8397	0.00	0.17	0.00	0.00	0.00
ASV_8405	0.00	0.00	0.00	0.00	1.00
ASV_8412	0.00	0.00	0.17	0.00	0.00
ASV_8426	0.00	0.00	0.00	0.00	0.00
ASV_8439	1.17	2.67	0.17	0.00	0.00
ASV_8440	0.50	0.00	0.00	0.00	0.00
ASV_8443	0.00	0.67	0.00	0.00	0.00
ASV_8452	0.00	0.00	0.00	3.00	2.00
ASV_8455	0.83	1.67	0.00	0.00	0.00
ASV_8470	0.00	1.83	0.00	0.00	0.00
ASV_8472	0.00	0.33	0.00	0.00	0.00
ASV_8481	0.00	1.33	0.00	0.00	0.00
ASV_8491	0.67	0.00	0.00	0.00	0.00
ASV_8495	0.00	0.00	0.17	0.00	0.00
ASV_8505	0.00	0.00	0.00	0.00	0.00
ASV_8514	0.50	0.00	0.00	0.00	0.00
ASV_8515	0.00	0.00	0.17	0.00	0.00
ASV_8517	0.00	0.00	0.00	0.00	0.00
ASV_8524	0.33	0.00	1.00	0.00	0.00
ASV_8532	0.00	0.33	0.17	0.00	0.00
ASV_8533	0.00	0.00	0.00	0.00	1.00
ASV_8546	0.00	0.00	0.17	0.00	0.00
ASV_8555	0.17	0.17	0.00	0.00	0.00
ASV_8564	0.00	0.00	0.33	0.00	0.00
ASV_8577	0.33	1.83	0.00	0.00	0.00
ASV_8584	0.17	0.50	0.00	0.00	0.00
ASV_8585	0.17	0.00	0.17	0.00	0.00
ASV_8590	0.00	0.33	0.00	0.00	0.00
ASV_8593	0.00	0.17	0.00	0.00	0.00
ASV_8614	0.83	0.83	0.00	0.00	0.00
ASV_8622	4.83	10.00	0.67	0.00	0.00
ASV_8630	3.00	8.83	0.00	0.00	0.00
ASV_8631	0.00	0.00	0.00	0.17	0.00
ASV_8635	0.00	0.17	0.00	0.00	0.00
ASV_8637	0.00	1.50	0.00	0.00	0.00
ASV_8647	0.00	0.00	0.00	0.17	0.00
ASV_8658	0.00	0.00	0.17	0.00	0.00
ASV_8683	0.17	0.50	0.17	0.00	0.00
ASV_8686	0.67	0.00	0.00	0.00	0.00
ASV_8687	0.33	0.83	0.00	0.00	0.00
ASV_8688	21.00	2.00	0.00	0.00	0.00
ASV_8690	0.00	0.00	0.00	0.00	0.00
ASV_8699	1.17	4.33	0.00	0.00	0.00
ASV_8708	10.33	32.17	1.17	0.00	0.00
ASV_8713	0.50	0.50	0.00	0.00	0.00
ASV_8719	0.33	0.67	0.00	0.00	0.00
ASV_8721	3.83	0.00	19.17	8.83	0.00
ASV_8727	0.00	0.00	0.00	0.00	2.00
ASV_8730	0.00	0.00	0.00	0.00	0.00
ASV_8740	0.00	0.00	0.00	0.00	0.00
ASV_8771	0.00	0.00	0.00	0.00	0.00
ASV_8772	0.00	0.17	0.00	0.00	0.00
ASV_8780	7.17	3.00	0.00	0.00	0.00
ASV_8788	0.00	0.00	0.00	0.17	0.00
ASV_8791	0.00	0.50	3.17	1.00	0.00
ASV_8796	0.00	1.67	0.00	0.00	0.00
ASV_8801	0.17	0.17	0.00	0.00	0.00
ASV_8802	0.00	0.00	0.33	1.00	3.00
ASV_8808	0.00	0.50	0.67	0.00	0.00
ASV_8814	0.00	0.17	0.00	0.00	0.00
ASV_8820	0.00	0.00	0.17	0.00	0.00
ASV_8825	0.00	0.00	0.00	0.00	0.00
ASV_8830	0.17	0.00	0.00	0.00	0.00
ASV_8833	0.00	0.00	0.17	0.00	0.00
ASV_8840	2.33	0.00	16.17	3.50	1.00
ASV_8841	0.00	3.83	0.00	0.00	0.00
ASV_8842	0.00	0.00	0.00	0.00	2.00
ASV_8851	0.00	0.00	0.00	0.00	0.00
ASV_8853	1.00	0.00	0.00	0.00	0.00
ASV_8869	0.00	0.00	0.33	0.00	0.00
ASV_8878	0.83	4.33	0.00	0.00	0.00
ASV_8883	0.17	0.33	0.17	0.00	0.00
ASV_8890	0.00	0.00	0.50	0.00	0.00
ASV_8893	3.50	1.17	0.00	0.00	0.00
ASV_8897	3.00	1.83	0.00	0.00	0.00
ASV_8924	0.00	0.00	0.00	0.00	2.00
ASV_8926	0.00	0.00	0.00	0.00	2.00
ASV_8928	0.33	0.33	0.00	0.00	0.00
ASV_8933	0.00	0.00	0.67	0.00	0.00
ASV_8937	0.00	0.00	0.00	0.50	0.00
ASV_8942	0.00	0.00	0.00	0.17	0.00
ASV_8953	0.00	0.00	0.00	0.17	0.00
ASV_8962	0.17	4.50	0.00	0.00	0.00
ASV_8972	0.00	0.00	0.33	0.00	0.00
ASV_8987	0.00	0.00	0.00	0.17	0.00
ASV_9000	0.17	0.00	0.17	0.00	0.00
ASV_9014	0.00	0.00	0.33	0.00	0.00
ASV_9017	0.00	0.17	0.00	0.00	0.00
ASV_9026	0.00	0.00	0.17	0.00	0.00
ASV_9029	0.00	0.17	0.00	0.00	0.00
ASV_9030	0.67	1.00	1.00	0.00	0.00
ASV_9040	0.17	0.17	0.00	0.00	0.00
ASV_9043	0.00	0.00	0.00	0.83	0.00
ASV_9050	0.00	1.00	0.00	0.00	0.00
ASV_9072	0.00	0.00	0.00	0.50	0.00
ASV_9073	1.00	0.00	4.67	0.00	0.00
ASV_9078	0.00	0.00	0.00	23.83	3.00
ASV_9085	0.00	0.17	0.50	0.00	0.00
ASV_9086	0.00	0.17	0.00	0.00	0.00
ASV_9092	0.00	0.17	0.00	0.00	0.00
ASV_9093	0.33	0.33	0.00	0.00	0.00
ASV_9094	0.00	0.00	1.00	0.00	0.00
ASV_9098	0.00	0.00	0.17	2.83	3.00
ASV_9102	0.00	0.00	0.00	1.83	0.00
ASV_9107	0.00	0.00	0.00	0.83	0.00
ASV_9109	0.00	0.00	0.00	0.00	1.00
ASV_9122	0.33	0.50	0.00	0.00	0.00
ASV_9125	0.00	0.17	0.00	0.00	0.00
ASV_9127	0.00	0.00	0.00	0.17	0.00
ASV_9145	0.00	0.00	0.00	0.17	0.00
ASV_9153	0.00	0.00	1.83	0.00	0.00
ASV_9169	1.00	15.83	0.00	0.00	0.00
ASV_9172	0.00	0.00	0.00	0.00	1.00
ASV_9194	0.00	1.17	0.00	0.00	0.00
ASV_9204	0.00	0.33	0.00	0.00	0.00
ASV_9231	0.00	0.00	0.33	0.00	0.00
ASV_9238	0.00	0.50	0.00	0.00	0.00
ASV_9242	0.00	0.00	0.00	0.17	0.00
ASV_9246	0.17	0.17	0.00	0.00	0.00
ASV_9247	0.00	0.33	0.00	0.00	0.00
ASV_9256	0.00	0.00	0.33	0.00	0.00
ASV_9261	0.00	0.00	0.00	0.00	0.00
ASV_9265	2.33	0.00	18.67	3.83	0.00
ASV_9280	0.33	0.33	0.00	0.00	0.00
ASV_9296	0.00	1.00	0.00	0.00	0.00
ASV_9306	1.17	0.00	6.00	0.00	0.00
ASV_9318	0.00	0.17	0.00	0.00	0.00
ASV_9330	0.67	0.00	3.00	1.17	0.00
ASV_9333	0.00	0.33	0.00	0.00	0.00
ASV_9349	1.17	2.67	0.00	0.00	0.00
ASV_9370	0.00	0.00	0.33	0.00	0.00
ASV_9387	0.50	5.50	0.00	0.00	0.00
ASV_9389	0.17	0.67	0.00	0.00	0.00
ASV_9399	0.00	0.00	0.00	0.00	0.00
ASV_9407	0.50	1.17	0.00	0.00	0.00
ASV_9422	0.00	0.00	0.00	0.00	0.00
ASV_9429	0.00	0.17	0.00	0.00	0.00
ASV_9432	0.00	1.83	0.00	0.00	0.00
ASV_9433	0.33	0.83	0.00	0.00	0.00
ASV_9434	5.17	1.17	0.00	0.00	0.00
ASV_9438	0.33	0.00	0.00	0.00	0.00
ASV_9439	0.17	0.33	0.17	0.00	0.00
ASV_9444	0.00	0.00	0.17	0.00	0.00
ASV_9460	0.00	0.00	0.00	0.00	1.00
ASV_9465	0.00	0.33	0.00	0.00	0.00
ASV_9475	0.00	0.00	2.00	0.17	0.00
ASV_9482	0.00	0.00	0.00	0.17	0.00
ASV_9490	0.00	0.00	0.33	0.00	0.00
ASV_9502	0.00	0.17	0.00	0.00	0.00
ASV_9506	0.00	0.00	0.00	0.00	1.00
ASV_9513	0.00	0.17	0.00	0.00	0.00
ASV_9521	0.00	0.00	0.00	0.50	0.00
ASV_9531	0.17	0.33	0.00	0.00	0.00
ASV_9536	0.00	0.00	0.00	0.83	0.00
ASV_9543	0.00	0.00	0.00	0.00	3.00
ASV_9544	1.83	2.67	0.00	0.00	0.00
ASV_9562	0.00	0.00	0.00	2.00	0.00
ASV_9565	0.00	0.00	0.17	0.00	0.00
ASV_9566	0.00	0.67	0.00	0.00	0.00
ASV_9593	0.00	0.17	0.00	0.00	0.00
ASV_9614	0.00	0.00	0.00	3.83	0.00
ASV_9617	0.00	0.00	0.50	0.00	0.00
ASV_9621	0.00	0.00	0.00	0.67	0.00
ASV_9633	0.00	0.50	0.00	0.00	0.00
ASV_9636	0.00	0.17	0.00	0.00	0.00
ASV_9639	0.00	0.17	0.00	0.00	0.00
ASV_9645	0.00	0.00	0.00	0.83	0.00
ASV_9657	0.00	0.00	0.00	0.50	0.00
ASV_9673	0.00	0.00	0.50	0.00	0.00
ASV_9675	0.17	0.33	0.00	0.00	0.00
ASV_9699	0.00	0.00	0.00	0.17	0.00
ASV_9707	0.00	0.00	0.17	0.00	0.00
ASV_9711	0.33	2.50	0.00	0.00	0.00
ASV_9714	0.00	0.17	0.00	0.00	0.00
ASV_9719	0.00	0.00	0.00	0.00	2.00
ASV_9720	0.00	0.33	0.00	0.00	0.00
ASV_9725	2.17	0.17	7.17	0.00	0.00
ASV_9729	0.00	0.17	0.00	0.00	0.00
ASV_9739	0.00	0.00	0.33	0.00	0.00
ASV_9741	0.00	0.00	0.00	0.00	1.00
ASV_9746	0.00	0.00	0.00	0.00	0.00
ASV_9748	0.00	0.00	0.00	0.00	0.00
ASV_9753	2.00	10.00	0.00	0.00	0.00
ASV_9763	0.00	0.00	0.33	0.00	0.00
ASV_9765	0.00	0.00	0.00	0.17	0.00
ASV_9788	0.00	0.00	1.17	0.00	0.00
ASV_9795	0.00	0.00	0.00	0.67	0.00
ASV_9800	0.00	0.00	0.00	0.17	0.00
ASV_9813	0.00	0.00	0.00	18.83	3.00
ASV_9815	1.83	0.00	0.00	0.00	0.00
ASV_9835	0.33	0.00	0.50	0.00	0.00
ASV_9836	1.33	1.33	0.00	0.00	0.00
ASV_9845	0.00	0.00	0.00	0.00	0.00
ASV_9846	4.67	14.67	0.50	0.00	0.00
ASV_9856	0.17	0.50	0.00	0.00	0.00
ASV_9857	0.00	0.00	0.00	0.00	2.00
ASV_9861	0.00	0.00	0.00	0.33	0.00
ASV_9862	0.00	0.00	1.33	0.00	0.00
ASV_9877	0.00	0.00	0.00	0.67	0.00
ASV_9888	0.00	0.00	0.00	0.00	1.00
ASV_9919	0.00	0.00	0.00	0.83	0.00
ASV_9926	0.33	0.67	0.00	0.00	0.00
ASV_9939	0.00	0.00	0.00	0.00	0.00
ASV_9952	2.00	1.83	1.50	0.00	0.00
ASV_9955	0.00	0.00	0.00	5.33	1.00
ASV_9956	12.67	10.17	30.00	0.00	0.00
ASV_9978	0.00	0.00	0.17	3.83	0.00
ASV_9980	0.17	0.00	0.00	0.00	0.00
ASV_9997	0.00	0.00	0.33	0.17	0.00
ASV_10004	0.00	0.00	0.00	0.00	0.00
ASV_10016	0.67	0.17	3.83	1.83	0.00
ASV_10018	0.00	0.17	0.00	0.00	0.00
ASV_10021	0.00	0.00	0.33	3.00	0.00
ASV_10023	0.33	0.50	0.00	0.00	0.00
ASV_10029	0.00	0.33	0.00	0.00	0.00
ASV_10046	17.17	69.00	1.00	0.00	0.00
ASV_10053	0.00	0.00	0.00	0.50	0.00
ASV_10064	0.00	0.00	0.00	0.17	0.00
ASV_10065	1.17	1.33	0.00	0.00	0.00
ASV_10086	20.83	0.33	102.67	48.00	0.00
ASV_10089	0.00	0.00	0.33	0.00	0.00
ASV_10092	17.33	69.50	0.50	0.00	0.00
ASV_10103	0.00	0.00	0.00	0.00	2.00
ASV_10105	0.50	0.00	0.00	0.00	0.00
ASV_10107	0.00	0.00	4.17	1.17	0.00
ASV_10117	0.17	0.00	0.00	0.00	0.00
ASV_10119	0.00	0.00	2.17	0.00	0.00
ASV_10124	0.00	0.00	1.17	0.00	0.00
ASV_10128	0.17	0.00	0.00	0.00	0.00
ASV_10142	0.00	0.00	0.00	0.17	0.00
ASV_10153	1.67	0.50	0.00	0.00	0.00
ASV_10154	0.00	0.17	0.00	0.00	0.00
ASV_10162	0.00	0.00	0.17	0.00	0.00
ASV_10165	0.00	0.00	0.00	0.00	0.00
ASV_10202	7.33	23.00	1.17	0.00	0.00
ASV_10204	0.17	0.00	0.00	0.00	0.00
ASV_10217	0.00	0.17	0.00	0.00	0.00
ASV_10230	0.00	0.33	1.00	0.00	0.00
ASV_10234	0.00	0.17	0.00	0.00	0.00
ASV_10256	0.17	0.17	0.00	0.00	0.00
ASV_10257	0.17	0.00	0.00	0.00	0.00
ASV_10278	0.50	0.00	0.00	0.00	0.00
ASV_10304	0.83	1.50	0.00	0.00	0.00
ASV_10314	0.00	0.00	0.00	0.00	2.00
ASV_10315	0.00	0.00	0.00	0.17	0.00
ASV_10322	0.00	0.00	0.00	0.00	0.00
ASV_10333	0.00	0.00	0.00	0.00	0.00
ASV_10349	0.50	0.33	0.00	0.00	0.00
ASV_10352	0.17	0.17	0.00	0.00	0.00
ASV_10359	0.00	0.17	0.00	0.00	0.00
ASV_10388	0.00	0.00	0.67	0.00	0.00
ASV_10389	0.00	0.00	0.00	0.00	0.00
ASV_10393	0.00	0.00	0.33	0.00	0.00
ASV_10397	1.67	0.00	0.00	0.00	0.00
ASV_10405	0.00	0.00	0.50	0.00	0.00
ASV_10407	2.50	0.00	0.00	0.00	0.00
ASV_10414	0.00	0.00	0.33	0.00	0.00
ASV_10415	0.00	0.00	0.17	0.00	0.00
ASV_10417	0.33	0.00	0.50	0.00	0.00
ASV_10432	0.00	0.00	0.17	0.00	0.00
ASV_10437	1.50	0.00	0.00	0.00	0.00
ASV_10440	0.00	0.17	0.00	0.00	0.00
ASV_10447	0.33	0.33	0.00	0.00	0.00
ASV_10454	0.17	0.00	0.00	0.00	0.00
ASV_10457	0.50	1.33	0.00	0.00	0.00
ASV_10472	0.00	0.00	0.00	0.33	0.00
ASV_10484	0.00	0.50	0.00	0.00	0.00
ASV_10490	0.00	3.83	0.00	0.00	0.00
ASV_10498	0.00	0.33	0.00	0.00	0.00
ASV_10509	0.00	0.00	0.00	0.17	0.00
ASV_10516	1.00	1.33	2.83	0.00	0.00
ASV_10522	0.00	0.00	0.00	0.17	0.00
ASV_10559	0.33	2.67	0.00	0.00	0.00
ASV_10563	0.67	1.67	0.00	0.00	0.00
ASV_10565	0.00	0.00	0.17	0.00	0.00
ASV_10570	0.00	0.50	0.00	0.00	0.00
ASV_10575	0.00	0.00	0.00	2.83	2.00
ASV_10577	0.17	0.17	0.00	0.00	0.00
ASV_10590	0.00	0.17	0.00	0.00	0.00
ASV_10597	0.00	0.00	0.00	0.17	0.00
ASV_10613	0.00	0.00	0.00	0.00	0.00
ASV_10616	0.17	0.00	0.00	0.00	0.00
ASV_10617	0.67	1.00	0.00	0.00	0.00
ASV_10634	0.00	0.00	0.00	0.50	0.00
ASV_10642	0.00	0.00	0.00	0.00	0.00
ASV_10643	0.00	0.00	0.00	0.50	0.00
ASV_10646	1.83	0.00	0.00	0.00	0.00
ASV_10648	0.50	0.50	0.00	0.00	0.00
ASV_10651	0.00	0.00	0.00	0.00	0.00
ASV_10653	0.00	0.00	0.17	0.00	0.00
ASV_10664	0.00	0.00	0.17	0.00	0.00
ASV_10672	0.00	0.00	0.17	0.00	0.00
ASV_10679	0.00	0.00	0.17	0.00	0.00
ASV_10684	0.00	0.00	0.33	0.00	0.00
ASV_10697	140.17	261.67	3.17	0.00	0.00
ASV_10700	20.50	8.17	0.00	0.00	0.00
ASV_10704	0.00	2.33	0.00	0.00	0.00
ASV_10712	0.33	0.00	0.00	0.00	0.00
ASV_10724	0.17	0.50	0.00	0.00	0.00
ASV_10733	1.33	6.33	0.00	0.00	0.00
ASV_10735	0.00	0.00	0.00	0.00	2.00
ASV_10740	0.00	0.00	0.00	0.00	0.00
ASV_10741	0.00	0.00	0.00	1.83	0.00
ASV_10743	0.00	0.00	0.00	0.00	0.00
ASV_10747	0.00	0.00	0.00	0.17	0.00
ASV_10751	0.00	0.00	0.00	0.17	0.00
ASV_10759	0.83	0.00	0.00	0.00	0.00
ASV_10763	0.33	0.17	0.83	0.00	0.00
ASV_10765	0.00	0.00	0.00	0.00	0.00
ASV_10774	0.00	0.00	0.67	0.00	0.00
ASV_10788	0.00	0.17	0.00	0.00	0.00
ASV_10789	0.50	0.00	0.00	0.00	0.00
ASV_10794	0.00	0.00	0.17	0.00	0.00
ASV_10797	0.00	0.17	0.00	0.00	0.00
ASV_10802	0.00	0.00	0.00	0.17	0.00
ASV_10816	0.50	0.00	2.50	0.50	0.00
ASV_10818	0.00	0.00	0.00	0.17	0.00
ASV_10822	2.17	1.50	4.00	0.00	0.00
ASV_10828	3.00	2.33	0.00	0.00	0.00
ASV_10830	19.00	14.00	0.00	0.00	0.00
ASV_10832	0.17	0.17	0.00	0.00	0.00
ASV_10833	0.00	0.67	0.00	0.00	0.00
ASV_10841	1.50	0.67	5.50	0.00	0.00
ASV_10847	0.83	0.00	0.00	0.00	0.00
ASV_10851	0.17	0.17	0.00	0.00	0.00
ASV_10874	3.17	0.00	0.00	0.00	0.00
ASV_10888	0.00	0.00	0.00	0.17	0.00
ASV_10893	0.33	0.33	0.00	0.00	0.00
ASV_10900	0.00	0.00	0.67	0.00	0.00
ASV_10902	0.00	1.67	0.00	0.00	0.00
ASV_10913	0.00	0.00	0.00	0.00	0.00
ASV_10917	0.00	1.00	0.00	0.00	0.00
ASV_10918	0.00	0.00	0.33	0.83	0.00
ASV_10919	0.00	0.33	0.00	0.00	0.00
ASV_10924	123.33	6.50	0.00	0.00	0.00
ASV_10926	0.00	0.33	0.00	0.00	0.00
ASV_10944	1.17	0.00	1.17	0.00	0.00
ASV_10946	0.00	0.00	1.83	0.00	0.00
ASV_10955	5.67	2.17	20.33	0.00	0.00
ASV_10983	0.83	0.00	0.00	0.00	0.00
ASV_10985	0.00	0.00	0.00	0.33	0.00
ASV_10986	0.00	0.33	0.00	0.00	0.00
ASV_11004	0.67	1.17	0.00	0.00	0.00
ASV_11008	0.00	0.33	0.00	0.00	0.00
ASV_11033	15.83	1.00	0.00	0.00	0.00
ASV_11039	0.00	0.17	0.00	0.00	0.00
ASV_11049	0.00	0.17	0.00	0.00	0.00
ASV_11058	0.00	0.00	0.50	0.00	0.00
ASV_11068	0.00	0.17	0.00	0.00	0.00
ASV_11077	1.33	3.17	0.00	0.00	0.00
ASV_11079	0.83	0.00	0.83	0.00	0.00
ASV_11080	0.00	0.00	0.00	4.17	1.00
ASV_11083	0.33	0.00	0.00	0.00	0.00
ASV_11090	0.00	0.17	0.00	0.00	0.00
ASV_11091	0.83	0.00	3.67	0.00	0.00
ASV_11094	0.50	0.00	0.00	0.00	0.00
ASV_11097	0.50	0.00	3.83	2.50	0.00
ASV_11099	0.67	0.00	0.83	0.00	0.00
ASV_11101	0.00	0.50	0.00	0.00	0.00
ASV_11111	0.00	0.00	0.00	0.00	0.00
ASV_11122	0.00	0.17	0.00	0.00	0.00
ASV_11125	0.00	0.17	0.00	0.00	0.00
ASV_11140	0.83	0.50	0.67	0.00	0.00
ASV_11146	0.17	0.50	0.00	0.00	0.00
ASV_11154	0.33	0.00	0.00	0.00	0.00
ASV_11156	0.00	0.00	0.00	0.00	0.00
ASV_11158	0.67	2.00	5.00	0.00	0.00
ASV_11173	0.00	0.00	0.67	0.00	0.00
ASV_11200	0.00	0.17	0.00	0.00	0.00
ASV_11205	8.17	3.50	21.50	0.00	0.00
ASV_11217	0.17	0.00	0.00	0.00	0.00
ASV_11220	2.17	0.00	0.00	0.00	0.00
ASV_11237	1.33	0.67	0.00	0.00	0.00
ASV_11238	0.33	0.00	0.00	0.00	0.00
ASV_11242	0.00	0.00	0.00	0.00	2.00
ASV_11251	0.00	0.00	0.00	0.17	0.00
ASV_11261	0.00	0.00	0.00	0.17	0.00
ASV_11271	0.00	0.50	0.00	0.00	0.00
ASV_11274	0.00	0.00	0.00	0.00	1.00
ASV_11278	0.00	0.00	0.00	0.67	0.00
ASV_11285	0.00	0.00	0.67	0.00	0.00
ASV_11289	0.00	0.00	0.00	0.00	0.00
ASV_11292	0.83	0.00	0.00	0.00	0.00
ASV_11307	0.00	0.00	0.00	0.17	0.00
ASV_11315	0.00	0.00	0.17	0.00	0.00
ASV_11346	0.00	0.83	0.00	0.00	0.00
ASV_11352	0.00	0.00	0.00	0.00	1.00
ASV_11355	0.00	0.33	0.00	0.00	0.00
ASV_11364	0.00	0.00	0.00	0.00	2.00
ASV_11382	4.33	0.00	19.83	6.17	2.00
ASV_11384	0.00	0.00	0.00	0.17	0.00
ASV_11402	0.00	0.67	0.00	0.00	0.00
ASV_11404	0.67	0.83	0.00	0.00	0.00
ASV_11408	0.00	0.00	0.00	0.50	0.00
ASV_11412	0.00	0.00	0.17	0.00	0.00
ASV_11418	4.50	10.67	2.00	0.00	0.00
ASV_11428	0.00	0.00	0.00	0.00	0.00
ASV_11440	0.00	0.00	0.17	0.00	0.00
ASV_11442	0.00	0.50	0.00	0.00	0.00
ASV_11466	0.00	0.00	0.00	0.33	0.00
ASV_11467	0.00	0.17	0.00	0.00	0.00
ASV_11473	0.00	0.17	0.00	0.00	0.00
ASV_11476	0.00	0.00	0.00	0.50	0.00
ASV_11482	0.00	0.00	0.00	0.00	2.00
ASV_11485	0.00	0.00	0.00	0.17	0.00
ASV_11497	0.00	0.00	0.00	1.67	0.00
ASV_11522	0.00	0.00	0.00	0.00	0.00
ASV_11525	0.00	0.00	0.00	1.33	0.00
ASV_11536	0.00	0.00	0.17	0.00	0.00
ASV_11540	0.00	0.00	0.00	1.33	0.00
ASV_11552	0.00	0.00	0.00	0.00	0.00
ASV_11556	6.67	16.50	1.17	0.00	0.00
ASV_11565	5.33	0.00	30.33	20.50	0.00
ASV_11567	0.00	0.17	0.00	0.00	0.00
ASV_11568	0.00	0.83	0.00	0.00	0.00
ASV_11582	0.00	0.17	0.00	0.00	0.00
ASV_11584	0.17	0.17	0.00	0.00	0.00
ASV_11597	0.00	0.00	0.50	0.00	0.00
ASV_11603	0.17	0.17	0.00	0.00	0.00
ASV_11610	0.00	0.17	0.00	0.00	0.00
ASV_11621	0.17	0.00	0.00	0.00	0.00
ASV_11649	0.00	0.00	0.17	0.00	0.00
ASV_11651	13.17	2.50	65.67	25.67	0.00
ASV_11654	0.00	0.00	0.00	0.00	0.00
ASV_11668	0.00	0.00	0.00	0.00	1.00
ASV_11671	0.00	0.00	0.00	0.00	0.00
ASV_11674	0.00	0.00	0.00	0.17	0.00
ASV_11682	0.83	0.00	0.00	0.00	0.00
ASV_11686	0.00	0.00	0.00	0.00	3.00
ASV_11696	1.83	0.33	11.67	0.00	0.00
ASV_11701	0.00	0.00	0.00	0.33	0.00
ASV_11712	1.67	0.00	0.00	0.00	0.00
ASV_11718	0.00	0.00	0.00	0.00	0.00
ASV_11738	2.00	4.17	0.00	0.00	0.00
ASV_11760	0.00	0.00	0.00	33.67	0.00
ASV_11761	0.00	1.00	0.00	0.00	0.00
ASV_11762	0.33	0.00	0.00	0.00	0.00
ASV_11774	0.00	0.00	0.00	2.50	1.00
ASV_11784	0.00	0.00	0.00	0.33	0.00
ASV_11794	0.00	0.00	0.00	0.17	0.00
ASV_11800	0.33	0.17	0.17	0.00	0.00
ASV_11814	0.00	0.00	0.00	2.17	0.00
ASV_11816	0.00	0.00	0.00	0.33	0.00
ASV_11817	0.17	0.00	0.00	0.00	0.00
ASV_11825	0.00	0.17	0.83	0.00	0.00
ASV_11826	0.00	0.50	0.00	0.00	0.00
ASV_11835	1.67	8.17	0.00	0.00	0.00
ASV_11838	0.00	0.17	0.00	0.00	0.00
ASV_11849	1.00	0.00	0.00	0.00	0.00
ASV_11854	0.00	0.00	0.00	0.00	3.00
ASV_11862	0.00	0.00	0.17	0.00	0.00
ASV_11863	0.17	0.00	0.00	0.00	0.00
ASV_11867	0.00	0.00	0.00	0.00	0.00
ASV_11888	0.00	0.00	0.00	0.50	0.00
ASV_11893	0.00	1.00	0.00	0.00	0.00
ASV_11899	0.00	0.00	0.33	0.00	0.00
ASV_11914	0.00	0.17	0.17	1.17	0.00
ASV_11919	0.00	0.00	0.00	0.17	0.00
ASV_11934	0.00	0.17	0.00	0.00	0.00
ASV_11949	0.00	0.00	0.17	0.00	0.00
ASV_11953	0.00	0.00	0.00	0.00	0.00
ASV_11955	0.00	0.00	0.00	2.00	1.00
ASV_11962	0.00	0.00	0.00	0.00	0.00
ASV_11973	0.00	0.00	0.00	6.33	0.00
ASV_11974	0.17	0.50	0.00	0.00	0.00
ASV_11975	0.17	0.00	0.00	0.00	0.00
ASV_11988	0.00	0.00	0.17	0.00	0.00
ASV_11995	0.17	0.00	0.00	0.00	0.00
ASV_12001	0.17	0.50	0.00	0.00	0.00
