ASVs	bremen	brake	bremerhaven	helgolandT	helgolandS
ASV_2408	0.0	0.0	0.0	0.3	0.0
ASV_2409	0.0	1.0	0.0	0.0	0.0
ASV_2410	0.0	0.7	0.0	0.0	0.0
ASV_2411	0.3	0.0	0.0	0.0	0.0
ASV_2412	0.3	0.0	0.7	0.0	0.0
ASV_2413	0.0	0.0	0.0	2.3	0.3
ASV_2415	0.3	0.0	0.0	0.0	0.0
ASV_2419	0.0	0.0	0.0	1.3	0.0
ASV_2421	0.0	0.3	0.0	0.0	0.0
ASV_2423	0.3	0.0	0.0	0.0	0.0
ASV_2427	0.0	0.0	0.3	0.0	0.0
ASV_2429	0.0	0.0	0.0	0.0	0.3
ASV_2432	0.0	0.0	0.7	0.0	0.0
ASV_2436	0.3	0.0	0.0	0.0	0.0
ASV_2440	0.0	0.3	0.0	0.0	0.0
ASV_2442	0.0	0.0	0.0	0.0	1.0
ASV_2444	0.7	0.0	0.0	0.0	0.0
ASV_2449	0.0	3.0	1.3	0.0	0.0
ASV_2454	0.0	0.0	0.0	0.7	0.0
ASV_2459	0.0	0.0	0.0	9.7	1.0
ASV_2461	1.0	0.0	1.7	0.0	0.0
ASV_2475	0.0	0.0	0.0	0.3	0.7
ASV_2482	0.3	0.0	0.0	0.0	0.0
ASV_2483	0.0	0.0	0.0	0.0	0.7
ASV_2484	0.0	0.0	0.0	0.3	0.0
ASV_2485	0.0	0.0	0.0	0.7	0.0
ASV_2493	0.0	0.0	0.0	3.3	1.0
ASV_2495	0.0	0.0	0.0	1.3	0.0
ASV_2508	0.0	0.0	0.0	0.0	1.0
ASV_2509	0.0	0.0	0.0	0.0	0.7
ASV_2516	0.0	0.0	0.3	0.0	0.0
ASV_2521	1.0	0.0	0.0	0.0	0.0
ASV_2530	0.7	2.3	0.0	0.0	0.0
ASV_2533	0.0	0.0	0.0	5.0	0.0
ASV_2537	0.0	0.0	0.0	0.3	0.0
ASV_2538	0.3	0.0	0.0	0.0	0.0
ASV_2542	0.0	0.0	0.0	0.0	0.3
ASV_2548	0.0	0.0	0.0	0.0	1.0
ASV_2552	0.0	0.0	0.0	0.0	0.3
ASV_2556	0.0	0.0	0.0	11.0	0.0
ASV_2559	0.0	0.0	0.0	0.3	0.3
ASV_2562	0.0	0.3	0.0	0.0	0.0
ASV_2565	0.0	0.0	0.0	0.0	1.0
ASV_2566	0.0	0.0	0.0	0.0	0.3
ASV_2569	0.0	0.0	0.0	0.0	1.0
ASV_2581	0.0	0.0	0.0	0.0	0.3
ASV_2587	0.0	0.0	0.7	0.0	0.0
ASV_2590	0.0	0.3	0.0	0.0	0.0
ASV_2592	0.0	1.0	0.0	0.0	0.0
ASV_2593	0.0	0.0	0.0	3.3	0.0
ASV_2594	3.7	0.0	0.0	0.0	0.0
ASV_2605	1.0	0.0	0.0	0.0	0.0
ASV_2613	0.0	0.0	0.0	1.0	0.0
ASV_2617	0.0	0.0	0.0	0.3	0.0
ASV_2623	0.0	0.0	1.3	0.0	0.0
ASV_2627	0.0	0.0	0.0	1.3	0.0
ASV_2630	0.3	0.3	0.0	0.0	0.0
ASV_2631	0.0	0.0	0.0	0.0	0.3
ASV_2632	0.0	0.0	0.0	0.0	0.3
ASV_2638	2.3	0.7	0.7	0.0	0.0
ASV_2645	0.0	0.0	0.0	0.3	0.0
ASV_2649	0.0	0.0	0.0	11.0	0.0
ASV_2656	0.0	1.7	0.0	0.0	0.0
ASV_2669	0.0	1.3	0.0	0.0	0.0
ASV_2670	0.7	0.0	0.0	0.0	0.0
ASV_2688	0.0	2.7	0.7	0.0	0.0
ASV_2693	0.0	0.0	0.3	0.0	0.0
ASV_2700	1.0	0.0	0.0	0.0	0.0
ASV_2704	0.0	1.3	0.0	0.0	0.0
ASV_2709	0.0	0.0	0.0	12.7	1.0
ASV_2710	5.0	1.3	1.3	0.0	0.0
ASV_2711	0.3	1.0	0.0	0.0	0.0
ASV_2713	0.0	0.0	0.0	4.0	0.0
ASV_2718	0.0	0.0	0.0	0.3	0.0
ASV_2723	0.0	0.0	0.0	0.0	0.3
ASV_2739	0.3	0.0	0.3	0.0	0.0
ASV_2740	0.0	0.0	0.0	0.0	0.3
ASV_2741	0.0	0.0	2.0	0.0	0.0
ASV_2742	0.0	1.0	0.7	0.0	0.0
ASV_2746	0.0	0.0	0.0	0.3	0.0
ASV_2750	1.0	0.0	0.0	0.0	0.0
ASV_2759	0.0	0.3	0.0	0.0	0.0
ASV_2760	0.0	0.0	0.0	3.3	1.0
ASV_2766	0.3	1.0	0.0	0.0	0.0
ASV_2768	0.3	0.0	0.0	0.0	0.0
ASV_2770	0.0	0.7	0.0	0.0	0.0
ASV_2777	1.0	0.0	0.0	0.0	0.0
ASV_2780	0.7	0.7	0.0	0.0	0.0
ASV_2782	6.7	2.7	0.0	0.0	0.0
ASV_2787	0.0	0.0	0.0	1.3	1.0
ASV_2797	0.0	0.0	0.0	0.3	1.0
ASV_2799	0.0	0.0	0.0	0.0	0.7
ASV_2802	2.7	2.3	0.0	0.0	0.0
ASV_2808	6.3	5.7	6.3	0.0	0.0
ASV_2811	0.3	0.0	0.0	0.0	0.0
ASV_2813	0.0	0.0	0.7	0.0	0.0
ASV_2822	0.0	0.0	0.0	0.0	0.7
ASV_2832	4.3	3.0	1.7	0.0	0.0
ASV_2843	0.7	2.0	0.7	0.0	0.0
ASV_2854	1.3	5.3	6.3	0.0	0.0
ASV_2862	0.7	0.0	0.0	0.0	0.0
ASV_2865	1.0	1.7	2.0	0.0	0.0
ASV_2871	0.0	0.0	0.0	1.0	1.0
ASV_2873	0.0	0.0	0.0	0.0	0.3
ASV_2874	1.0	0.0	0.0	0.0	0.0
ASV_2881	0.0	0.0	0.0	1.7	0.0
ASV_2882	0.0	0.3	0.0	0.0	0.0
ASV_2886	0.0	0.0	0.0	1.0	0.3
ASV_2887	0.0	0.3	0.0	0.0	0.0
ASV_2893	0.3	2.3	0.0	0.0	0.0
ASV_2895	0.0	0.0	0.0	0.0	1.0
ASV_2896	0.3	0.0	0.7	0.0	0.0
ASV_2899	5.3	3.3	15.0	2.0	0.0
ASV_2901	0.7	0.0	0.0	0.0	0.0
ASV_2902	1.0	9.7	7.7	0.0	0.0
ASV_2905	0.0	1.0	0.0	0.0	0.0
ASV_2907	0.7	0.0	0.0	0.0	0.0
ASV_2908	0.0	0.0	1.0	0.0	0.0
ASV_2911	0.0	0.7	0.0	0.0	0.0
ASV_2918	0.0	0.0	0.3	0.0	0.0
ASV_2928	0.0	0.0	0.0	0.0	0.3
ASV_2929	0.0	0.0	0.0	0.0	0.3
ASV_2930	0.0	0.0	0.0	0.0	1.0
ASV_2933	0.0	0.0	0.0	4.3	0.0
ASV_2935	0.0	0.0	0.0	0.3	0.7
ASV_2941	0.0	0.0	0.0	0.3	0.0
ASV_2942	0.0	0.0	0.0	0.0	1.0
ASV_2944	0.0	0.0	0.0	0.0	0.3
ASV_2950	0.0	0.0	0.0	0.3	0.0
ASV_2951	0.0	0.0	0.0	5.0	0.0
ASV_2955	3.7	4.0	6.0	0.0	0.0
ASV_2956	0.7	1.3	0.7	0.0	0.0
ASV_2958	0.0	0.0	0.0	0.3	0.0
ASV_2964	0.0	0.0	0.0	0.0	0.3
ASV_2968	0.0	0.0	0.0	0.0	0.3
ASV_2969	0.0	0.0	0.3	0.0	0.0
ASV_2970	2.0	1.7	2.3	0.7	0.0
ASV_2972	0.7	0.0	0.0	0.0	0.0
ASV_2974	5.7	1.0	7.3	0.3	0.0
ASV_2977	0.0	0.0	0.0	0.0	0.3
ASV_2985	0.0	0.0	0.7	2.0	0.0
ASV_2994	6.3	4.0	2.3	0.0	0.0
ASV_2998	0.0	0.3	0.0	0.0	0.0
ASV_2999	0.0	0.0	0.0	0.3	0.0
ASV_3006	0.0	0.0	0.0	0.0	0.3
ASV_3008	0.0	0.0	0.3	0.0	0.0
ASV_3010	0.0	0.0	0.0	0.0	0.3
ASV_3011	0.7	0.3	0.0	0.0	0.0
ASV_3018	0.7	2.3	1.7	0.0	0.0
ASV_3020	0.0	0.0	1.7	0.0	0.0
ASV_3021	0.0	0.0	0.0	37.3	0.3
ASV_3024	0.7	0.7	0.7	0.0	0.0
ASV_3028	4.0	3.7	2.0	0.7	0.0
ASV_3029	0.0	0.0	0.0	1.0	0.7
ASV_3032	0.0	0.0	0.0	0.3	0.0
ASV_3039	0.7	0.0	0.0	0.0	0.0
ASV_3040	0.0	0.0	0.0	0.7	0.0
ASV_3043	8.7	9.0	17.7	3.0	0.0
ASV_3050	0.7	0.0	0.3	0.0	0.0
ASV_3054	0.7	0.0	0.0	0.0	0.0
ASV_3058	0.7	0.0	0.0	0.0	0.0
ASV_3061	0.0	0.0	0.0	0.0	0.3
ASV_3062	0.0	0.0	0.7	0.0	0.0
ASV_3068	0.0	0.0	0.0	11.7	0.7
ASV_3069	0.7	0.0	0.0	0.0	0.0
ASV_3072	0.0	0.0	0.0	15.3	0.0
ASV_3080	0.3	0.3	0.0	0.0	0.0
ASV_3085	0.0	0.0	0.0	0.0	1.0
ASV_3089	3.0	3.7	3.3	0.0	0.0
ASV_3090	1.7	0.0	0.0	0.0	0.0
ASV_3095	0.0	0.0	0.0	1.3	0.0
ASV_3097	0.0	0.0	0.0	1.7	0.0
ASV_3098	0.0	0.0	0.0	0.3	0.0
ASV_3109	0.3	3.3	0.0	0.0	0.0
ASV_3132	2.0	0.0	0.0	0.0	0.0
ASV_3141	0.0	0.3	0.0	0.0	0.0
ASV_3142	3.7	0.7	1.7	0.0	0.0
ASV_3145	0.0	0.0	0.0	1.0	0.0
ASV_3147	0.0	0.0	0.0	0.0	0.3
ASV_3171	0.3	0.0	0.0	0.0	0.0
ASV_3173	2.0	0.0	0.3	0.0	0.0
ASV_3174	0.0	0.0	0.0	0.3	0.0
ASV_3175	0.0	0.0	0.0	0.0	0.7
ASV_3182	0.0	0.0	0.7	0.0	0.0
ASV_3184	0.0	0.0	0.0	0.0	0.3
ASV_3187	0.0	0.0	0.0	0.7	1.0
ASV_3189	0.7	0.0	0.0	0.0	0.0
ASV_3190	0.0	0.0	0.0	1.7	0.0
ASV_3191	0.0	0.3	0.0	0.0	0.0
ASV_3192	0.0	0.0	0.0	0.3	0.0
ASV_3194	0.0	0.7	0.7	0.0	0.0
ASV_3198	94.7	120.0	53.3	1.0	0.0
ASV_3200	0.0	1.3	1.7	0.0	0.0
ASV_3201	1.7	1.3	0.0	0.0	0.0
ASV_3204	0.7	0.7	0.0	0.0	0.0
ASV_3210	3.3	0.0	0.7	0.0	0.0
ASV_3212	0.0	0.0	0.0	0.0	0.3
ASV_3213	0.0	0.0	0.0	1.3	0.0
ASV_3216	0.0	0.0	0.7	0.0	0.0
ASV_3219	0.3	0.0	0.0	0.0	0.0
ASV_3223	0.0	0.0	1.7	0.0	0.0
ASV_3230	1.3	0.0	0.0	0.0	0.0
ASV_3236	0.3	0.0	0.0	0.0	0.0
ASV_3240	0.0	0.7	0.0	0.0	0.0
ASV_3243	0.0	0.0	0.0	0.3	0.0
ASV_3245	0.3	0.0	0.0	0.0	0.0
ASV_3249	0.0	0.0	0.0	3.0	0.0
ASV_3250	2.3	2.3	4.0	0.0	0.0
ASV_3255	0.3	0.0	0.0	0.0	0.0
ASV_3259	0.0	0.0	0.0	2.0	0.0
ASV_3260	0.0	0.0	0.0	0.0	0.3
ASV_3261	2.7	1.0	0.0	0.0	0.0
ASV_3269	2.0	1.7	0.0	0.0	0.0
ASV_3271	2.3	1.3	1.0	0.3	0.0
ASV_3282	0.0	0.0	0.0	17.3	1.0
ASV_3287	0.7	0.3	0.0	0.0	0.0
ASV_3293	0.0	0.0	1.0	0.0	0.0
ASV_3299	0.0	0.0	0.0	0.0	0.7
ASV_3301	0.0	0.0	0.0	0.0	0.3
ASV_3307	0.7	1.7	1.7	0.0	0.0
ASV_3313	0.0	0.0	0.0	0.7	0.0
ASV_3318	0.0	0.0	0.0	1.0	0.0
ASV_3322	0.0	0.0	0.0	0.3	0.0
ASV_3334	0.0	2.0	0.0	0.0	0.0
ASV_3337	0.0	0.0	0.0	0.0	0.3
ASV_3339	1.3	2.7	0.0	0.0	0.0
ASV_3341	1.3	0.3	0.0	0.0	0.0
ASV_3343	2.7	7.7	11.3	1.7	0.0
ASV_3345	0.0	0.0	0.0	0.0	0.3
ASV_3356	0.0	0.3	0.0	0.0	0.0
ASV_3357	3.0	0.0	0.0	0.0	0.0
ASV_3358	0.3	0.0	0.0	0.0	0.0
ASV_3363	1.0	0.7	0.0	0.0	0.0
ASV_3365	6.3	5.0	4.7	0.0	0.0
ASV_3366	0.3	0.7	0.0	0.0	0.0
ASV_3368	0.0	0.0	0.3	0.0	0.0
ASV_3373	0.3	0.0	0.0	0.0	0.0
ASV_3385	0.0	0.0	0.0	3.7	0.0
ASV_3388	1.0	0.0	0.3	0.0	0.0
ASV_3394	0.0	0.0	0.3	0.0	0.0
ASV_3395	0.0	0.7	0.0	0.0	0.0
ASV_3396	0.0	0.0	0.0	0.7	0.3
ASV_3397	0.3	0.0	0.0	0.0	0.0
ASV_3405	0.0	1.0	0.0	0.0	0.0
ASV_3410	0.0	0.0	0.0	1.3	1.0
ASV_3419	1.7	2.0	0.0	0.0	0.0
ASV_3421	0.0	0.0	0.0	1.0	1.0
ASV_3426	0.0	0.0	0.0	2.0	0.0
ASV_3430	0.7	0.0	0.0	0.0	0.0
ASV_3431	0.0	0.0	0.0	0.0	0.3
ASV_3434	0.0	0.0	0.0	3.0	0.7
ASV_3439	0.0	0.0	0.0	0.0	0.3
ASV_3448	0.0	0.3	0.0	0.0	0.0
ASV_3453	0.0	0.0	1.0	0.0	0.0
ASV_3454	0.7	0.0	0.0	0.0	0.0
ASV_3455	0.0	0.3	0.0	0.0	0.0
ASV_3462	0.0	0.0	0.0	0.3	0.0
ASV_3470	0.0	0.0	0.0	1.7	0.0
ASV_3471	0.3	0.0	0.0	0.0	0.0
ASV_3476	2.3	0.0	0.0	0.0	0.0
ASV_3480	0.0	0.0	2.0	0.0	0.0
ASV_3483	0.0	0.3	0.0	0.0	0.0
ASV_3486	0.0	0.0	0.0	0.7	0.0
ASV_3488	0.0	0.0	0.3	0.0	0.0
ASV_3497	2.0	1.7	0.0	0.0	0.0
ASV_3501	0.0	0.0	0.0	0.0	0.3
ASV_3506	0.0	0.0	0.0	1.0	0.0
ASV_3507	0.0	0.0	0.0	2.7	1.0
ASV_3510	0.0	0.0	0.0	1.3	0.0
ASV_3521	0.0	0.0	0.0	0.0	0.3
ASV_3525	0.0	0.3	0.0	0.0	0.0
ASV_3528	2.7	0.3	0.0	0.0	0.0
ASV_3530	0.0	0.0	0.3	0.0	0.0
ASV_3549	0.7	0.0	0.0	0.0	0.0
ASV_3550	2.0	2.0	0.3	0.0	0.0
ASV_3554	0.3	0.0	0.0	0.0	0.0
ASV_3556	0.0	0.0	0.0	6.3	0.7
ASV_3557	0.0	0.0	0.0	0.0	0.3
ASV_3560	0.0	1.3	0.0	0.0	0.0
ASV_3561	0.7	0.7	0.3	0.0	0.0
ASV_3562	0.0	0.0	1.7	1.0	0.0
ASV_3569	0.0	0.0	0.0	0.7	0.0
ASV_3570	3.3	6.7	2.3	0.0	0.0
ASV_3574	2.3	1.0	0.7	0.0	0.0
ASV_3576	0.0	0.0	0.0	0.7	1.0
ASV_3582	0.0	0.0	0.7	0.0	0.0
ASV_3586	0.0	0.0	0.0	3.0	0.0
ASV_3590	0.3	0.0	0.0	0.0	0.0
ASV_3591	0.0	0.0	0.0	1.0	0.3
ASV_3593	0.0	0.0	0.0	0.7	1.0
ASV_3594	1.3	0.0	0.0	0.0	0.0
ASV_3600	0.0	0.0	0.7	1.7	0.0
ASV_3606	0.0	0.0	0.0	0.0	0.3
ASV_3611	0.3	0.0	0.0	0.0	0.0
ASV_3613	0.0	0.0	0.0	0.3	0.0
ASV_3615	0.3	0.3	0.0	0.0	0.0
ASV_3616	0.0	0.0	0.3	0.0	0.0
ASV_3621	0.0	0.0	0.0	0.7	0.0
ASV_3625	0.0	5.0	1.0	0.0	0.0
ASV_3628	0.0	0.0	0.3	0.0	0.0
ASV_3629	0.0	3.7	0.0	0.0	0.0
ASV_3630	2.3	0.7	2.0	0.0	0.0
ASV_3631	0.0	0.3	0.3	0.0	0.0
ASV_3633	0.0	0.0	0.0	2.3	1.0
ASV_3638	0.0	0.0	0.3	0.0	0.0
ASV_3639	7.0	7.3	0.0	0.0	0.0
ASV_3640	0.0	0.0	0.0	0.0	0.3
ASV_3641	0.7	0.0	0.0	0.0	0.0
ASV_3650	0.0	0.0	0.0	0.0	0.3
ASV_3654	0.0	0.0	0.0	0.0	0.3
ASV_3658	0.7	0.0	0.3	0.0	0.0
ASV_3663	0.0	0.0	0.0	0.0	0.3
ASV_3666	0.0	0.0	0.0	0.0	0.7
ASV_3667	0.0	0.3	0.0	0.0	0.0
ASV_3669	0.0	0.3	0.0	0.0	0.0
ASV_3671	0.0	0.0	0.0	3.0	0.7
ASV_3676	0.0	3.0	4.3	0.0	0.0
ASV_3682	0.0	0.0	0.0	54.0	0.0
ASV_3684	1.0	1.3	0.0	0.0	0.0
ASV_3685	0.0	0.7	0.0	0.0	0.0
ASV_3687	0.0	0.0	0.0	0.3	0.0
ASV_3688	0.0	0.0	0.0	0.0	0.3
ASV_3689	0.0	0.0	0.0	0.3	1.0
ASV_3694	0.3	0.0	0.0	0.0	0.0
ASV_3695	0.3	0.0	0.0	0.0	0.0
ASV_3704	0.0	0.0	0.0	0.0	0.3
ASV_3705	0.0	0.0	0.0	0.3	0.0
ASV_3707	0.0	0.0	0.0	0.0	0.3
ASV_3710	0.0	0.0	0.0	0.0	0.3
ASV_3711	1.0	1.0	0.3	0.0	0.0
ASV_3720	0.0	0.0	0.0	0.3	0.0
ASV_3723	0.0	1.7	0.0	0.0	0.0
ASV_3727	1.0	2.3	0.3	0.0	0.0
ASV_3731	2.0	1.0	1.7	0.0	0.0
ASV_3746	1.0	0.0	0.0	0.0	0.0
ASV_3750	0.0	0.0	0.0	0.3	0.0
ASV_3755	0.3	0.0	0.0	0.0	0.0
ASV_3757	0.3	0.0	0.0	0.0	0.0
ASV_3760	0.0	0.0	0.0	0.3	0.0
ASV_3761	0.0	0.7	0.0	0.0	0.0
ASV_3763	0.0	0.0	0.0	5.7	1.0
ASV_3766	0.0	0.0	0.0	0.0	0.3
ASV_3769	3.0	1.0	0.0	0.0	0.0
ASV_3771	0.0	0.3	0.3	0.0	0.0
ASV_3772	4.7	1.0	1.3	0.0	0.0
ASV_3773	0.3	0.0	0.0	0.0	0.0
ASV_3777	0.0	0.3	0.0	0.0	0.0
ASV_3779	0.0	0.0	0.0	0.0	0.3
ASV_3782	0.0	0.0	0.0	0.0	0.3
ASV_3786	0.0	0.0	0.3	0.0	0.0
ASV_3794	4.0	1.7	2.0	0.0	0.0
ASV_3797	0.0	0.0	0.0	1.7	0.0
ASV_3802	0.3	2.0	0.0	0.0	0.0
ASV_3803	0.0	0.0	0.0	0.3	0.0
ASV_3804	0.0	0.0	1.0	0.0	0.0
ASV_3805	1.3	0.0	0.0	0.0	0.0
ASV_3807	2.7	0.0	0.0	0.0	0.0
ASV_3813	0.3	0.0	0.0	0.0	0.0
ASV_3815	0.0	0.3	0.0	0.0	0.0
ASV_3817	0.0	0.0	0.0	0.3	1.0
ASV_3820	1.7	1.0	0.0	0.0	0.0
ASV_3823	1.3	4.0	0.0	0.0	0.0
ASV_3827	0.0	0.0	0.0	0.7	0.0
ASV_3829	0.0	0.0	0.0	4.3	0.0
ASV_3831	0.0	0.3	0.0	0.0	0.0
ASV_3835	0.0	0.3	0.0	0.0	0.0
ASV_3839	0.0	0.0	0.0	0.0	0.3
ASV_3840	0.0	0.0	0.0	0.0	0.7
ASV_3844	0.0	0.0	0.0	0.7	0.0
ASV_3848	0.0	0.0	0.0	0.0	0.3
ASV_3857	1.3	2.3	0.0	0.0	0.0
ASV_3864	0.0	0.0	0.0	0.3	0.0
ASV_3868	0.0	0.0	0.0	0.0	1.0
ASV_3870	0.0	0.3	0.0	0.0	0.0
ASV_3874	17.3	10.0	95.7	11.7	0.0
ASV_3880	1.0	1.7	0.0	0.0	0.0
ASV_3881	0.0	0.0	0.0	0.0	0.3
ASV_3885	0.0	0.0	0.0	6.3	0.0
ASV_3893	0.0	0.0	0.0	5.7	0.0
ASV_3896	0.0	0.0	0.0	1.0	0.0
ASV_3897	0.0	0.0	0.0	0.0	0.3
ASV_3900	1.3	6.0	0.0	0.0	0.0
ASV_3904	0.0	0.0	0.0	0.0	1.0
ASV_3912	0.0	0.0	0.0	2.0	0.0
ASV_3914	0.3	0.0	0.0	0.0	0.0
ASV_3915	0.0	2.7	2.3	0.0	0.0
ASV_3918	3.7	5.0	3.0	0.0	0.0
ASV_3928	0.0	0.0	0.0	0.0	0.3
ASV_3933	0.0	3.0	0.0	0.0	0.0
ASV_3934	0.0	0.3	0.0	0.0	0.0
ASV_3939	0.0	0.0	0.0	9.0	1.0
ASV_3940	1.0	0.7	0.0	0.0	0.0
ASV_3947	0.0	0.0	0.0	2.7	1.0
ASV_3949	0.0	0.0	0.0	0.3	0.0
ASV_3953	0.0	0.0	0.0	1.3	0.0
ASV_3955	0.0	0.0	0.0	3.7	1.0
ASV_3959	0.0	0.0	0.0	7.0	0.0
ASV_3968	0.0	0.0	2.0	0.0	0.0
ASV_3970	14.3	10.7	11.0	0.0	0.0
ASV_3971	7.0	1.0	0.0	0.0	0.0
ASV_3984	0.0	0.0	0.3	0.0	0.0
ASV_3985	0.0	0.0	0.0	1.7	0.0
ASV_3987	0.0	0.0	0.0	3.0	0.0
ASV_3993	0.0	0.0	0.0	2.3	0.0
ASV_3995	1.3	1.3	0.0	0.0	0.0
ASV_4015	0.3	0.7	0.0	0.0	0.0
ASV_4021	0.0	0.0	0.0	0.0	0.3
ASV_4024	0.0	0.0	0.0	0.0	0.7
ASV_4028	0.0	0.0	0.0	1.3	0.0
ASV_4032	0.0	0.0	0.0	24.3	0.3
ASV_4035	0.0	0.0	0.0	1.0	0.0
ASV_4037	0.0	0.0	0.0	0.3	0.0
ASV_4038	0.3	1.3	0.0	0.0	0.0
ASV_4039	0.0	1.0	3.3	0.3	0.0
ASV_4041	0.7	0.0	0.7	0.0	0.0
ASV_4050	0.0	0.0	0.0	0.0	0.3
ASV_4051	0.0	0.0	0.0	0.3	0.3
ASV_4056	0.0	0.0	0.0	0.0	0.3
ASV_4057	1.7	1.7	0.0	0.0	0.0
ASV_4058	0.3	0.0	0.0	0.0	0.0
ASV_4059	0.0	0.0	0.0	0.0	0.3
ASV_4061	0.0	0.0	0.0	0.0	0.3
ASV_4062	1.3	6.3	0.0	0.0	0.0
ASV_4064	0.0	0.0	0.0	5.0	0.0
ASV_4068	0.0	0.3	0.0	0.0	0.0
ASV_4071	0.0	0.0	0.0	0.0	1.0
ASV_4077	0.0	0.0	0.0	0.0	0.3
ASV_4078	0.0	0.0	0.0	0.0	0.7
ASV_4083	0.0	0.0	5.7	0.0	0.0
ASV_4097	0.0	0.0	0.0	6.3	0.0
ASV_4098	7.7	9.0	5.0	0.0	0.0
ASV_4101	0.3	0.0	0.0	0.0	0.0
ASV_4109	0.0	0.0	4.3	0.0	0.0
ASV_4112	0.0	0.3	0.0	0.0	0.0
ASV_4117	0.0	0.0	0.0	0.0	0.7
ASV_4119	0.0	0.0	0.0	0.0	0.3
ASV_4120	1.3	1.0	0.0	0.0	0.0
ASV_4124	0.0	0.0	0.0	31.3	1.0
ASV_4125	0.0	0.3	0.0	0.0	0.0
ASV_4126	0.0	0.0	0.0	0.3	0.0
ASV_4129	0.0	0.0	0.0	1.3	1.0
ASV_4131	0.0	0.0	0.0	0.0	1.0
ASV_4134	0.0	0.0	1.3	0.0	0.0
ASV_4135	0.0	0.0	0.3	0.0	0.0
ASV_4138	0.0	0.0	0.0	0.0	0.7
ASV_4140	0.0	0.7	1.7	0.0	0.0
ASV_4149	0.0	0.0	0.0	0.0	0.3
ASV_4161	0.3	0.0	0.0	0.0	0.0
ASV_4164	3.0	0.0	0.0	0.0	0.0
ASV_4165	0.0	0.0	0.0	0.7	0.0
ASV_4174	0.0	0.0	0.0	2.0	0.0
ASV_4176	0.0	0.0	0.0	8.3	0.7
ASV_4178	0.0	0.0	0.0	0.0	1.0
ASV_4184	0.3	0.0	0.0	0.0	0.0
ASV_4193	0.0	0.0	0.0	1.7	0.0
ASV_4199	2.0	0.0	0.0	0.0	0.0
ASV_4201	0.0	0.0	2.0	0.0	0.0
ASV_4216	0.0	0.3	0.0	0.0	0.0
ASV_4226	0.0	0.3	0.0	0.0	0.0
ASV_4227	0.0	0.0	0.0	0.0	0.3
ASV_4231	1.3	4.7	2.7	0.0	0.0
ASV_4241	0.0	1.3	1.0	0.0	0.0
ASV_4243	0.0	0.3	0.0	0.0	0.0
ASV_4245	0.0	0.7	0.0	0.0	0.0
ASV_4246	0.3	3.7	1.0	0.0	0.0
ASV_4255	1.7	0.7	2.0	1.3	0.0
ASV_4257	0.3	0.0	0.0	0.0	0.0
ASV_4265	3.0	5.3	3.0	0.0	0.0
ASV_4276	0.0	0.0	0.0	0.0	0.7
ASV_4278	3.3	7.0	0.0	0.0	0.0
ASV_4279	6.7	12.7	0.0	0.0	0.0
ASV_4282	0.0	0.0	0.3	0.0	0.0
ASV_4286	0.0	1.7	0.0	0.0	0.0
ASV_4287	0.0	0.7	0.0	0.0	0.0
ASV_4289	1.0	0.0	0.0	0.0	0.0
ASV_4292	0.0	0.0	0.0	0.0	1.0
ASV_4294	0.0	0.3	0.0	0.0	0.0
ASV_4296	0.0	0.0	0.0	0.0	0.7
ASV_4302	0.0	1.7	0.3	0.0	0.0
ASV_4312	0.0	0.0	0.0	0.0	0.3
ASV_4314	0.0	0.0	0.0	1.0	0.7
ASV_4317	0.0	0.0	0.0	0.3	0.0
ASV_4322	0.7	0.0	0.0	0.0	0.0
ASV_4331	0.0	0.0	0.0	1.0	0.0
ASV_4332	6.0	10.3	2.3	0.0	0.0
ASV_4334	0.0	0.7	0.0	0.0	0.0
ASV_4336	0.0	0.0	0.0	2.0	0.3
ASV_4340	0.0	0.0	1.0	0.0	0.0
ASV_4341	0.3	0.0	0.0	0.0	0.0
ASV_4347	9.7	0.0	0.0	0.0	0.0
ASV_4349	9.7	5.0	7.3	0.0	0.0
ASV_4353	0.0	0.0	1.0	0.0	0.0
ASV_4355	0.0	0.0	0.0	0.3	0.0
ASV_4357	0.0	0.0	0.0	1.0	0.0
ASV_4358	0.0	0.3	0.0	0.0	0.0
ASV_4360	0.7	0.3	1.3	0.0	0.0
ASV_4361	0.3	0.0	0.0	0.0	0.0
ASV_4365	0.7	1.0	0.0	0.0	0.0
ASV_4369	0.3	0.0	0.0	0.0	0.0
ASV_4375	0.0	0.0	0.0	0.3	0.0
ASV_4386	0.0	0.0	0.0	0.0	0.3
ASV_4395	0.0	0.0	0.0	0.0	1.0
ASV_4396	2.0	6.0	1.3	0.0	0.0
ASV_4397	0.0	0.0	0.0	0.0	0.7
ASV_4399	0.3	0.0	0.0	0.0	0.0
ASV_4408	0.0	0.0	0.3	0.0	0.0
ASV_4422	0.0	0.0	0.0	0.0	0.7
ASV_4438	0.0	0.0	0.0	0.0	0.3
ASV_4451	0.0	0.0	0.0	0.7	0.0
ASV_4453	0.0	0.0	0.0	0.3	0.0
ASV_4457	0.0	0.0	0.3	0.0	0.0
ASV_4465	0.0	0.0	0.0	0.0	1.0
ASV_4470	0.0	0.0	0.0	0.0	0.3
ASV_4473	0.0	0.0	0.0	2.3	0.0
ASV_4474	0.7	0.0	0.0	0.0	0.0
ASV_4477	1.0	0.0	0.0	0.0	0.0
ASV_4483	0.3	0.0	0.0	0.0	0.0
